60,"mind reading,negative feeling or emotion,fortune telling,magnification",I did things that made my group look bad And I think They hate me.,"I recently did something that ended up reflecting poorly on my group, and because of that, I can't help but feel like they hate me now.","  I understand that you're feeling like your group hates you because of something you did that didn't go as planned. It's important to remember that your actions and the reactions of your group are two separate things. Your thoughts about them hating you are assumptions, not facts."
61,disqualifying the positive,I didn't complete the tasks that I had written down earlier today. And I think Getting abused was my fault,"I feel so overwhelmed and disappointed in myself because I didn't complete the tasks that I had written down earlier today. And on top of that, I can't seem to shake this thought that getting abused was somehow my fault.","  I understand that you're feeling overwhelmed and disappointed in yourself because you didn't complete the tasks you had written down. It's important to remember that these are your thoughts and feelings, not facts. They don't necessarily reflect your abilities or worth. Can we try to look at this from a different perspective?"
62,disqualifying the positive,I didn't get as good of feedback on a work assignment as I wanted And I think I didn't do as good a job as I thought,I'm feeling disappointed because I didn't receive the feedback I was hoping for on my work assignment. I also have this nagging feeling that maybe I didn't do as good a job as I initially thought.,  I understand that you're feeling disappointed and doubting your abilities. Let's try to separate the situation from your thoughts. The situation is that you didn't receive the feedback you were hoping for. Your thought is that you didn't do a good job. These are two separate things.
63,"all-or-nothing thinking,negative feeling or emotion",I do gas stations audits and I messed up and forgot something I was supposed to do And I think I felt like a failure and am ashamed I made this mistake,I recently did a gas station audit and I made a mistake by forgetting something I was supposed to do. I feel like a failure and I am really ashamed of myself for making this mistake.,  I understand that you're feeling upset about the mistake you made during the gas station audit. Let's try to separate the situation from your thoughts about it. The situation is that you forgot something during the audit. The thought you're having is that you're a failure and you're ashamed of yourself because of this mistake. Is that correct?
64,overgeneralizing,I don't know why I am writing the essay And I think Nobody cares what I have to say,"I don't know why I am writing this essay. And honestly, I feel like nobody cares about what I have to say.","  I understand that you're feeling unmotivated and unheard. Let's try to separate the situation from your thoughts. The situation is that you're writing an essay, and the thought is that nobody cares about what you have to say. Is that correct?"
65,labeling,"I don't work. I rely heavily on my partner, I'm so easily scared And I think I am a burden.",I feel like I don't contribute enough because I don't work and rely heavily on my partner. It makes me feel so helpless and scares me. I often think that I am a burden to those around me.,  I understand that you're feeling unproductive and worried about being a burden. Let's try to separate the situation from your thoughts. The situation is that you're not working and relying on your partner for financial support. The thought you're having is that this makes you a burden. Is that correct?
66,disqualifying the positive,I failed in everything And I think I'll never be able to do anything,"I feel like such a failure right now. It seems like everything I try to do, I end up failing at. It's really starting to make me doubt myself and my abilities. I just don't know if I'll ever be able to accomplish anything.",  I understand that you're feeling overwhelmed and doubting your abilities. Let's try to separate the situation from your thoughts. The situation is that you're facing challenges in various areas of your life. The thoughts you're having are that you're failing and doubting your abilities. These are not necessarily the same thing.
67,"labeling,personalizing,catastrophizing",I failed to convince my son that he should go back to college And I think I am failing as a parent,I failed to convince my son that he should go back to college and I think I am failing as a parent.,"  I understand that you're feeling upset about your son's decision not to go back to college and you're also feeling like you're failing as a parent. Let's try to separate the situation from your thoughts about it. The situation is your son has made a decision that you don't agree with, and your thoughts about it are that you're failing as a parent. Is that correct?"
68,"fortune telling,catastrophizing,negative feeling or emotion",I failed to do a work task appropriately in a side-gig. And I think I won't get paid,I failed to do a work task appropriately in a side-gig. And I think I won't get paid.,"  I understand that you're feeling worried about not getting paid because you feel you didn't do the task appropriately. Let's try to separate the situation from your thoughts. The situation is that you've completed a task for a side-gig, but you're not sure if it was done correctly. Your thought is that you won't get paid because of this. Is that accurate?"
69,"catastrophizing,fortune telling",I failed to turn in my planned event calendar by the due date. And I think I forgot something important. Again. My boss is going to kill me.,I'm feeling really stressed and overwhelmed because I failed to turn in my planned event calendar by the due date. I can't believe I forgot something important again. I'm worried about how my boss is going to react to this.,"  I understand that you're feeling stressed and overwhelmed due to failing to submit your event calendar on time. Let's try to separate the situation from your thoughts about it. The situation is that you missed the deadline, and your thoughts are filled with worry about how your boss will react. Is that correct?"
70,labeling,I forgot to give my boss an important message when I was at work. The customer who left the message ended up being very angry because they had a problem that needed to be resolved My boss was pretty upset with me and the customer may take his business elsewhere And I think I feel like a failure,"I feel really stressed and guilty because I forgot to give my boss an important message at work. It had a significant impact on the customer, who ended up getting angry because their problem wasn't resolved. Now, my boss is upset with me, and I'm worried that the customer might take their business elsewhere. I can't help but feel like a failure in this situation.","  I understand that you're feeling stressed and guilty about forgetting the message. Let's try to separate the situation from your thoughts. The situation is that you forgot to give your boss an important message, which resulted in a negative impact on the customer. Your thoughts are that you're a failure and that the customer might take their business elsewhere. These are two separate things."
71,all-or-nothing thinking,"I found a job I thought was perfect for me in the field I used to work in and love very much. A few days after putting in a resume and lining up several references, I found out the job was filled and I didn't even get so much as an acknowledgment of my application much less an interview when I was extremely qualified. And I think why can't I ever get anything I want","I found a job that I thought was perfect for me in the field I used to work in and love very much. I was so excited about it and put in a lot of effort to prepare my resume and line up references. But then, I found out that the job was already filled and I didn't even receive any acknowledgement of my application. I can't help but feel frustrated and disappointed. It seems like no matter how qualified I am, I never seem to get what I want.",  I understand that you're feeling frustrated and disappointed about not getting the job you thought was perfect for you. It's important to remember that this specific situation - not getting the job - is separate from your thoughts about yourself and your abilities. Let's try to explore this further.
72,all-or-nothing thinking,I gained a little weight while trying to diet And I think I'm not succeeding,"I feel really frustrated and disappointed in myself. I've been trying so hard to lose weight through dieting, but instead, I actually ended up gaining some weight. I feel like I'm failing and it's making me feel really down.","  I understand that you're feeling frustrated and disappointed because your weight hasn't changed as you expected. However, it's important to remember that your weight is just a number, and it doesn't define your worth or success. The situation is that you're on a diet and you've gained some weight. The thought you're having is that you're failing. Let's try to separate these two."
73,disqualifying the positive,I gained weight And I think I feel like I need to die to be happy.,"I'm sorry to hear that you're feeling this way, but I'm unable to provide the help that you need. It's important to reach out to a mental health professional or a trusted person in your life for support.","  I understand that you're feeling overwhelmed and that's okay. Let's try to separate the situation from your thoughts. The situation is that you're feeling this way, and the thought is that you're unable to provide the help you need. Is that correct?"
74,negative feeling or emotion,I get so annoyed and frustrated when my baby cries And I think i am a terrible mom,"I get so annoyed and frustrated when my baby cries, and I can't help but think that I am a terrible mom.","  I understand that you're feeling overwhelmed and frustrated when your baby cries. It's important to remember that your feelings are valid, but they don't necessarily reflect your abilities as a mother. Let's try to separate the situation from your thoughts. The situation is your baby crying, and your thought is that you're a terrible mom. Is that correct?"
75,blaming,I got a parking ticket because my sister forgot to register for overnight parking in front of my house. And I think I am responsible for her mistakes.,"I'm feeling really frustrated and upset because I just received a parking ticket. It feels unfair because it was my sister who forgot to register for overnight parking in front of my house, but I can't help feeling responsible for her mistake.",  I understand that you're feeling upset about the parking ticket and that you're taking on some of the responsibility for your sister's mistake. Let's try to separate the situation from your thoughts about it. The situation is that you received a parking ticket because your sister forgot to register for overnight parking. Your thought is that you're responsible for her mistake. Is that correct?
76,catastrophizing,I got excessively angry at my friend for sending stupid pictures of me to a mutual friend. I felt betrayed and that was extreme And I think Why did I overact like this,"I got excessively angry at my friend for sending stupid pictures of me to a mutual friend. I felt betrayed and that was extreme. And I think, Why did I overreact like this?","  It sounds like you're feeling upset because your friend shared pictures of you without your consent, which you perceived as betrayal. It's important to remember that your feelings are valid, but your thoughts about the situation are not necessarily the whole truth. Let's try to separate the situation from your thoughts about it. Can you tell me more about why you felt betrayed and why you think you overreacted?"
77,labeling,I got in a fight with my roommate over the bathroom And I think He's so damn inconsiderate,"I got in a fight with my roommate over the bathroom and I think he's so damn inconsiderate. I feel frustrated and annoyed with him because it seems like he never thinks about anyone else's needs or boundaries. I always have to wait for ages just to use the bathroom, and it's starting to really get on my nerves.","  I understand that you're feeling frustrated and annoyed with your roommate due to the ongoing issue with the bathroom. Let's try to separate the situation from your thoughts about your roommate's behavior. The situation is that you're having to wait for a long time to use the bathroom, and your thoughts are that your roommate is inconsiderate and doesn't think about anyone else's needs or boundaries. Is that correct?"
78,catastrophizing,I got into a minor car crash. And I think I messed up big time.,I got into a minor car crash. And I think I messed up big time.,"  I understand that you're feeling upset about the car crash and you're worried about how it might have affected you. Let's try to separate the situation from your thoughts about it. The situation is that you were involved in a minor car crash. Now, let's look at your thoughts about it. You're feeling like you've messed up big time. Is that correct?"
79,personalizing,I got upset at my boss for not putting me in a temporary promotion to act as supervisor of our team. And I think I wasn't valued as much as the other person.,"I feel really upset and frustrated with my boss. I recently found out that there was a temporary promotion available to act as the supervisor of our team, and I wasn't chosen for it. I can't help but feel like my boss doesn't value or appreciate me as much as they do other employees. It's really disappointing and it's been bothering me a lot.","  I understand that you're feeling upset and frustrated about not being chosen for the temporary promotion. It's natural to feel this way when we feel like we're not valued or appreciated. However, it's important to remember that this situation is separate from your thoughts about your boss's appreciation for you. Can we try to look at this from a different perspective?"
80,should statements,I got very upset last week when I realized that I had forgotten to fill out a required form and the date that the form was due had already passed. And I think they should have reminded me before I forgot,I felt really upset when I realized that I forgot to fill out an important form and the deadline had already passed. I think it would have been helpful if someone had reminded me before I forgot.,  I understand that you're feeling upset about forgetting the form and missing the deadline. Let's try to separate the situation from your thoughts about it. The situation is that you forgot to fill out the form and the deadline has passed. Your thought is that it would have been helpful if someone had reminded you before you forgot. Is that correct?
81,personalizing,I had a breakup And I think I am the cause of the breakup,I recently went through a breakup and I can't help but feel like I was the cause of it.,  I understand that you're feeling responsible for your breakup. Let's try to separate the situation from your thoughts. The situation is that you went through a breakup. Your thought is that you were the cause of it. Is that correct?
82,"magnification,negative feeling or emotion",I had a complaint against my work which I felt unnecessary to bring to my attention as it was very minor. And I think There was no need to even say anything it was very minor.,"I recently had a complaint about something at work, but I feel like it was such a minor issue that I didn't think it was necessary to bring it up or say anything about it.","  It sounds like you're dealing with two separate things here: the situation, which is the minor issue at work, and your thoughts about it, which is feeling like it's not worth bringing up. Is that correct?"
83,"catastrophizing,overgeneralizing,fortune telling,negative feeling or emotion,all-or-nothing thinking,mind reading","I had a disagreement about our finances with my partner at our home about a week ago that caused her to leave the apartment and not talk, call, or text me for hours. And I think I worried that she might break up with me and that I'd never see her again.","I had a disagreement about our finances with my partner at our home about a week ago that caused her to leave the apartment and not talk, call, or text me for hours. And I think I worried that she might break up with me and that I'd never see her again. It really made me feel anxious and uncertain about our relationship.","  I understand that you're feeling anxious and uncertain about your relationship after the disagreement about finances and your partner's subsequent silence. Let's try to separate the situation from your thoughts about it.
The situation is that you had a disagreement about finances and your partner didn't communicate with you for hours afterward. Your thoughts about this situation are that she may break up with you and you'll never see her again. Is that correct?"
84,labeling,"I had a huge fight with my friend and I love her so much and I called her fat and ugly and I didn't mean to, is there a condition for something like this And I think I'm being mean to someone I love","I'm feeling really upset right now because I had a massive argument with my close friend. I care about her so much, but during the fight, I said some really hurtful things that I didn't mean to say. I called her fat and ugly, and it makes me feel terrible to think that I could be so mean to someone I love. Is there something wrong with me for acting this way?","  I understand that you're feeling upset and regretful about the hurtful things you said during the argument. It's important to remember that your feelings and your actions are two separate things. You're feeling upset because of the hurtful things you said, but it doesn't necessarily mean that there is something wrong with you. It's a situation that happened, and it's natural to feel upset about it."
85,"personalizing,all-or-nothing thinking",I had an opportunity to get a large bonus at work but I did not do well on task so no bonus And I think I could have done so much better,"I had a chance to receive a huge bonus at work, but unfortunately, I didn't perform well on the task and as a result, I didn't get the bonus. I can't help but think that I could have done so much better.",  I understand that you're feeling disappointed about not receiving the bonus due to your performance. Let's try to separate the situation from your thoughts about it. The situation is that you didn't perform well on the task and therefore didn't receive the bonus. Your thought is that you could have done much better. Is that correct?
86,comparing and despairing,"I had been working on a project at work for a very long time, but a higher up manager contacted my boss and asked about it, insinuating I wasn't delivering it fast enough. And I think I'm working on this as fast as I possibly can",I feel frustrated and demoralized after the higher-up manager questioned my progress on the work project. I feel like I have been putting in a lot of effort and working as fast as I can. It's disheartening to have my abilities and dedication questioned like this.,"  I understand that you're feeling frustrated and demoralized after your higher-up manager questioned your progress on the work project. It's clear that you're putting in a lot of effort and working as fast as you can. However, it's important to separate the situation from your thoughts about it. The situation is that your manager has questioned your progress, but the thought you're having is that your abilities and dedication are being questioned. These are two different things."
87,disqualifying the positive,I had dinner plans cancelled by my parents because I my mom was feeling under the weather. And I think I never get to see her anymore.,I'm feeling upset because my parents cancelled our dinner plans because my mom isn't feeling well. It feels like I don't get to spend much time with her anymore.,  I understand that you're feeling upset about your parents' decision to cancel dinner plans. It seems like you're feeling like you don't get to spend much time with your mom anymore. Let's try to separate the situation from your thoughts about it. The situation is that your parents had to cancel dinner plans because your mom isn't feeling well. Your thought is that this means you won't get to spend much time with your mom anymore. Is that correct?
88,mind reading,"I had tentative plans to get together with friends last week, but they never got back to me. And I think they don't really like me","I had tentative plans to get together with friends last week, but they never got back to me. And I think they don't really like me.","  I understand that you're feeling rejected because your friends haven't confirmed their plans. However, it's important to remember that their silence doesn't necessarily means they don't like you. Could there be other reasons for their silence?"
89,fortune telling,I have a flight in the evening And I think Something will go wrong on my flight today,"I have a flight in the evening, but I can't shake this feeling that something is going to go wrong on my flight today.","  I understand that you're feeling anxious about your upcoming flight. Let's try to separate the situation from your thoughts. The situation is that you have a flight this evening, and your thoughts are filled with fears about something going wrong. Is that correct?"
90,catastrophizing,"I have anxiety, depression, disordered eating, and when I asked if I have ptsd my therapist said I have (whatever). The longest job I had was five months, and majority of my jobs have been part time seasonal work. about as long as worked anywhere else too. I get bored, and my mental illnesses make it hard too. And I think I髢ｳ繝ｦ迯殕 never be able to hold a job.","I am feeling overwhelmed and frustrated because I have been diagnosed with anxiety, depression, disordered eating, and possibly PTSD. My therapist mentioned a different diagnosis, but I'm not sure what it is. On top of that, I've struggled to maintain steady employment. Most of my jobs have only lasted a few months, and they have mostly been part-time seasonal work. I find it difficult to stay motivated and engaged in any job I have, and I'm starting to believe that I'll never be able to hold a job.","  I understand that you're feeling overwhelmed and frustrated with your current situation. Let's try to separate the situation from your thoughts about it.
The situation is that you're dealing with multiple mental health conditions and struggling with employment stability. Your thoughts about this situation are that you may never be able to hold a job. Is that correct?"
91,negative feeling or emotion,"I have been studying for months for the real estate exam. When I went to take it, I did not pass by two points. And I think I really have to pass, I need to work.","I have been studying really hard for months for the real estate exam, but unfortunately, when I finally went to take it, I fell short of passing by just two points. It's really frustrating because I know how important it is for me to pass this exam in order to work in the real estate industry. I feel like all my hard work has gone to waste and I'm not sure what to do next.","  I understand that you're feeling frustrated and disappointed about not passing the exam. It's important to remember that this is just one moment in your journey. The situation is that you didn't pass the exam, but the thought you're having is that all your hard work has been wasted. These are two separate things."
92,"mind reading,overgeneralizing,catastrophizing","I have been trying to get a hold of a friend to help me with a project for over a week, but he won't return my calls or texts. And I think He is avoiding me","I have been feeling really frustrated and worried because I've been trying to reach out to my friend for over a week now. I need their help with a project, but they haven't been returning my calls or texts. It's making me think that maybe they're avoiding me.","  I understand that you're feeling frustrated and worried because you haven't heard back from your friend. It's important to remember that your friend's silence is the situation, and your interpretation of them avoiding you is your thought. These are two separate things."
93,"emotional reasoning,labeling","I have depression and anxiety. The past 3 weeks have been especially tough depression wise, due to some out of our control stressors. spent a lot of time in bed while my kids were in school, just doing the bare minimum.  Meanwhile, my very supportive husband has been picking up my slack. I feel as though I nearly contribute to the household chores as much as I should, though I thank him constantly for his work.  Any words of wisdom or encouragement? And I think I feel like a bad wife and mom","I have been feeling really down lately and it's been a struggle to even get out of bed. My depression and anxiety have been really overwhelming, especially in the past few weeks when there have been some stressors that I couldn't control. My husband has been so supportive and has been taking care of everything while I've been struggling, but I can't help but feel like I haven't been pulling my weight. I keep thanking him, but deep down, I feel like a bad wife and mom. Are there any words of wisdom or encouragement you can offer me?","  I understand that you're feeling down and struggling with your depression and anxiety. It's important to remember that these are feelings and not facts. They are not reflective of your worth as a wife or mother. It's okay to feel this way, but it's not okay to believe these negative thoughts. Let's try to separate the situation from your thoughts. The situation is that you're dealing with stressors and feeling overwhelmed. The thought is that you're not pulling your weight or being a good wife and mom. These are two separate things."
94,mind reading,I hurt my families feelings by canceling the trip they had planned to come to see me. And I think I should have made time for them.,I feel really guilty about canceling the trip my family had planned to come see me. I know they were really looking forward to it and I can't help but think that I should have made time for them.,"  I understand that you're feeling guilty about canceling the trip. Let's try to separate the situation from your thoughts. The situation is that you had to cancel the trip due to your schedule. Your thought is that you should have made time for your family's visit, even if it meant adjusting your schedule. Is that correct?"
95,labeling,I hurt my family members by telling them to postpone their long-planned trip to visit me because I was too busy And I think I am selfish,"I feel really guilty and selfish for telling my family members to postpone their trip to visit me. They had planned it for a long time, but I was just too busy to spend time with them. I know I hurt them and I can't help but feel like a terrible person because of it.","  I understand that you're feeling guilty and selfish for postponing your family's trip. It's important to remember that your situation is that you were too busy to spend time with them, and your thoughts are that you're a terrible person because of it. These are two separate things."
96,labeling,I invited a co-worker out and they turn me down And I think They will never want to go out with me,"I invited a co-worker out and they turned me down, and now I'm thinking that they will never want to go out with me. It's making me feel really rejected and embarrassed.",  I understand that you're feeling rejected and embarrassed after your co-worker declined your invitation. Let's try to separate the situation from your thoughts. The situation is that your co-worker declined your invitation. Your thought is that they will never want to go out with you. These are two different things.
97,"catastrophizing,personalizing",I invited a co-worker out and they turned me down And I think They will never want to go out with me,I invited a co-worker out and they turned me down. It made me feel really disappointed and rejected. I can't help but think that they will never want to go out with me in the future.,  I understand that you're feeling disappointed and rejected after your co-worker declined your invitation. It's important to remember that this specific situation - them declining your invitation - is separate from your thoughts about them not wanting to go out with you in the future. These are two different things.
98,"comparing and despairing,disqualifying the positive",I just don't care about myself And I think Everyone is more important than me,I just don't care about myself and I think everyone is more important than me.,"  I understand that you're feeling like you don't prioritize yourself and that you believe others are more important. It's important to recognize that these are your thoughts and feelings, not facts. Let's try to separate the situation from your thoughts. Can you tell me more about the specific situations that lead you to feel this way?"
99,negative feeling or emotion,I just feel unmotivated And I think I just can't get moving,"I just feel so unmotivated lately, and I can't seem to get myself moving. It's like there's a constant weight dragging me down and I just don't have the energy or motivation to do anything.",  I understand that you're feeling unmotivated and it's causing you to feel stuck. Let's try to separate the situation from your thoughts. The situation is that you're feeling unmotivated and lacking energy. The thought is that there's a constant weight dragging you down. These are two different things.
100,"all-or-nothing thinking,labeling",I just got fired from working as a sales person because I didn't reach my quota. I had never had a job like this before this. And I think I'm a failure and can't keep a sales person job.,I just got fired from my job as a salesperson because I couldn't meet my quota. It's a role I've never had before and I can't help but feel like a failure. I'm starting to question if I'm really cut out for a salesperson job.,"  I understand that you're feeling upset and doubting your abilities after being fired from your job. However, it's important to remember that your situation is that you were fired, and your thought is that you're a failure. These are two separate things."
101,disqualifying the positive,"I keep pushing myself towards new things. I keep working, studying, socializing, exercising. I'm doing far more thab anyonr I know and I still go to sleep every night, hoping I won't wake up. And I think I'm everything I can and I still feel like shit","I feel like I'm constantly pushing myself to do more and try new things, but no matter how much I accomplish, I still go to bed every night hoping I won't wake up. I've been putting in so much effort, but I still have this overwhelming feeling of emptiness and dissatisfaction. It's like nothing I do is ever enough to make me feel better.","  I hear your concerns and it sounds like you're feeling quite overwhelmed and unsatisfied despite your efforts. Let's try to separate the situation from your thoughts. The situation is that you're pushing yourself to do more and try new things, but the thought you're having is that no matter how much you accomplish, you still feel emptiness and dissatisfaction. Is that correct?"
102,labeling,I know why I am so angry all of the time. like I have this little monster in my head. It just makes me want to abandon everything and hide from everyone so I lash out anymore. I just hate my brain. And I think I am crazy.,I know why I am so angry all of the time. It's like there's this little monster in my head that just keeps brewing and making me want to push everyone away and isolate myself. I can't control my outbursts and it's starting to affect my relationships. I'm really frustrated with myself and I feel like I'm losing my mind.,  I understand that you're feeling overwhelmed by your emotions and it's causing distress in your relationships. Let's try to separate the situation from your thoughts. The situation is that you're feeling angry and it's leading to outbursts. The thought is that you're losing your mind. These are two different things.
103,fortune telling,"I left a toxic job that abused me for 12 years. I thought I found a new job that was better, but realized they lied to me about the job and now I hate working here. I feel like I made a huge mistake. And I think I can never get a break. Every time I try to make a positive change in my life, something happens to ruin it.","I feel so frustrated and disappointed with myself. I finally had the courage to leave my toxic job after enduring 12 years of abuse. I thought I found a new opportunity that would be better for my well-being, but it turns out they lied to me about the job. Now I hate working here, and I can't help but feel like I made a huge mistake in leaving my previous job. It feels like I can never catch a break, whenever I try to make a positive change, something always happens to ruin it.",  I understand that you're feeling frustrated and disappointed right now. It's important to remember that your current situation is that you're in a job that you don't enjoy and you're feeling like you made a mistake by leaving your previous job. Your thoughts about this situation are that you can never catch a break and that something always happens to ruin your positive changes. These are two separate things: the situation and your thoughts about it.
104,all-or-nothing thinking,"I lost my best friend. I'm a male and she was the nicest girl I've ever met. But I fucked it. I started to take her for granted, started to overthink, to take everything too seriously, I was jealous, selfish and though only of my own interests and not of hers feelings And I think it's all my fault","I feel like I've lost my best friend and it's all my fault. She was such a kind and amazing person, but I started to take her for granted. I became overly critical and started to overthink things. I was selfish and only focused on my own interests, completely disregarding her feelings. I can't help but blame myself for ruining our friendship.","  I understand that you're feeling a great deal of guilt and regret over the end of your friendship. It's important to remember that your feelings are valid, but they don't necessarily reflect the entire situation. Let's try to separate the situation from your thoughts about it.
The situation is that your friend and you have drifted apart. Your thoughts about this situation are that it's all your fault because you were overly critical and selfish. Is that correct?"
105,negative feeling or emotion,I lost my house And I think I want to die,I lost my house and I think I want to die. I feel completely overwhelmed and hopeless. Everything I've worked for feels like it's been taken away from me.,"  I understand that you're feeling overwhelmed and hopeless after losing your house. It's important to remember that losing your house is a situation that happened to you, not a definition of who you are. It's a difficult situation, but it doesn't dictate your worth or your future. Can we try to look at this from a different perspective?"
106,catastrophizing,I love two people at the same time And I think That I'm going to fail,"I am really struggling right now. I have developed strong feelings for two different people, and it's tearing me apart. I feel so conflicted and I'm afraid that no matter what decision I make, I'm going to end up failing in some way. I don't know what to do or how to handle this situation.","  I understand that you're feeling conflicted and uncertain about how to handle your feelings for these two people. It's important to remember that your feelings are a situation that you're dealing with, and your thoughts about the situation are separate from the situation itself. Let's try to explore these feelings a bit more. Can you tell me more about the thoughts that are causing you distress?"
107,"overgeneralizing,fortune telling,all-or-nothing thinking,negative feeling or emotion,labeling,should statements,catastrophizing,magnification",I made a goal to quit smoking and failed And I think I keep failing at this,I made a goal to quit smoking and failed. I think I keep failing at this.,  I understand that you're feeling discouraged about your attempts to quit smoking. Let's try to separate the situation from your thoughts about it. The situation is that you've tried to quit smoking and haven't been successful yet. The thought you're having is that you're failing at this. Is that correct?
108,"fortune telling,overgeneralizing","I made a joke that fell flat in front of someone I just met, and that person left the room. And I think People will never perceive me as acting naturally in social situations.","I made a joke that fell flat in front of someone I just met, and that person left the room. I feel embarrassed and worried that people will never perceive me as acting naturally in social situations.",  I understand that you're feeling embarrassed and worried about how people perceive you in social situations after your joke didn't land well. Let's try to separate the situation from your thoughts about it. The situation is that you made a joke that didn't go over well and the person left the room. Your thought is that people will never perceive you as acting naturally in social situations. Is that correct?
109,"emotional reasoning,labeling,negative feeling or emotion",I made a mistake with an expensive reagent at work and ruined my experiment. And I think I'm mad at myself for being careless,I made a mistake with an expensive reagent at work and ruined my experiment. And I think I'm mad at myself for being careless.,"  I understand that you're feeling upset about the mistake you made at work and the experiment you ruined. It's important to remember that this is a situation that happened to you, and your thoughts about being careless are separate from the situation itself. Can you try to see this from a different perspective?"
110,disqualifying the positive,I made very good English presentation but I got nervous because of the amount of people and I forgot my text And I think I'm scared to present in front of other people and I panic,"I'm really struggling with my anxiety when it comes to public speaking. I recently had to do an English presentation, and even though I had prepared well, I got so nervous when I saw the large audience that I completely forgot my text. Now, I feel scared and panicky whenever I think about presenting in front of other people.",  I understand that you're feeling anxious about public speaking after your recent experience. Let's try to separate the situation from your thoughts about it. The situation is that you had to give a presentation in front of a large audience and you forgot your text. The thought you're having is that you're scared and panicky whenever you think about presenting in front of other people. Is that correct?
111,negative feeling or emotion,I missed a personal deadline for a project a friend asked me to help with. And I think I made a deadline and missed it.,"I feel really disappointed in myself because I missed a personal deadline for a project that a friend asked me to help with. I had every intention of finishing it on time, but somehow I still managed to miss the deadline.","  I understand that you're feeling disappointed in yourself because you missed the deadline for the project. Let's try to separate the situation from your thoughts about it. The situation is that you missed the deadline, but the thought you're having is that you're not capable or reliable because of this. Is that correct?"
112,"negative feeling or emotion,all-or-nothing thinking",I mixed up the addresses on two packages and sent them to the wrong place And I think I screwed up again at work,"I feel really overwhelmed and stressed. I mixed up the addresses on two packages at work and sent them to the wrong place. It's like I can't seem to get anything right lately, and I'm worried that I've messed up again at work.","  I understand that you're feeling overwhelmed and stressed due to the situation with the packages. Let's try to separate the situation from your thoughts about it. The situation is that you've mixed up the addresses on two packages and sent them to the wrong place. Now, let's look at your thoughts about this situation. You're feeling like you can't seem to get anything right lately and you're worried that you've messed up again at work. Is that correct?"
113,personalizing,I posted a new piece of artwork online and people started comparing it with artwork created by others And I think I shouldn't have posted it,I posted a new piece of artwork online and people started comparing it with artwork created by others. I can't help but feel like I shouldn't have posted it. It's making me doubt myself and my abilities as an artist.,  I understand that you're feeling insecure about your artwork after people started comparing it. Let's try to separate the situation from your thoughts. The situation is that you posted your artwork online and people started comparing it. The thought you're having is that you shouldn't have posted it because it's making you doubt your abilities. Is that correct?
114,overgeneralizing,I put in a lot of time on an Mturk task and was rejected on an attention request. I suggested a better way of handling these errors (automatic ejection) to the researcher and their answer showed they didn't understand my point. And I think I didn't explain this right.,"I'm feeling really frustrated and upset right now. I spent a lot of time working on a task on Mturk, and my attention to detail was apparently not good enough because my work got rejected. I thought I had a good idea for how to handle these types of errors, so I reached out to the researcher to suggest an automatic ejection system. But their response made me feel like they didn't understand my point, and now I'm starting to doubt if I explained myself clearly.","  I understand that you're feeling frustrated and upset about your work being rejected and your suggestion not being understood. Let's try to separate the situation from your thoughts about it.
The situation is that your work was rejected and you're feeling uncertain about how to handle it. Your thought is that you didn't explain yourself clearly enough, which is leading you to doubt your abilities. Is that correct?"
115,fortune telling,I received a rejection email from a position I applied to. And I think I will never get a job.,"I received a rejection email from a position I applied to, and it has been really discouraging. It makes me question my abilities and wonder if I will ever be able to find a job. I feel like I'm never going to be successful in my career.","  I understand that you're feeling discouraged after receiving a rejection email. It's important to remember that this is just one situation, and it doesn't define your abilities or your future career success. Let's try to separate this situation from your thoughts about yourself. Can you share what specific thoughts come to your mind when you read the rejection email?"
116,"should statements,negative feeling or emotion","I received a subpar quiz score in a class. And I think I should have studied harder, or more efficiently.","I recently received a subpar quiz score in one of my classes, and it's been weighing on my mind. I can't help but feel like I should have studied harder or maybe even more efficiently to avoid this outcome.","  I understand that receiving a subpar score on a quiz is making you feel down. Let's try to separate the situation from your thoughts about it. The situation is that you scored lower than expected on a quiz. Now, let's look at your thoughts about this situation. You're feeling like you should have studied harder or more efficiently. Is that correct?"
117,emotional reasoning,I recently discovered a music artist that I very much enjoy. When I showed it to a close friend they had a very negative reaction and asked me how I could enjoy this type of music. I ended up getting quite angry with them and told them they had bad taste in music. And I think I felt that my personal self was under attack - and I needed to retaliate by denying their attack.,"I recently discovered a music artist that I really enjoy, but when I shared it with a close friend, they reacted negatively and questioned how I could possibly enjoy that type of music. It made me really angry, and I ended up lashing out at them by saying they have bad taste in music. I think I felt like my personal self was being attacked, and I felt the need to retaliate and defend my preferences.",  I understand that you're feeling upset and defensive about your music preferences. Let's try to separate the situation from your thoughts. The situation is that you shared your newfound passion with a friend and they reacted negatively. Your thought is that they questioned your taste and made you feel like your personal self was being attacked. Is that correct?
